,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
1855,,,,,08-30-2022,,,,,,,,,,2189755.0
3295,,,,,08-30-2022,,,,,,,,,,0.0
1339,,,,,08-30-2021,,,,,,,,,,0.0
1456,,,,,08-30-2021,,,,,,,,,,22607.583333333332
1564,,,,,08-30-2021,,,,,,,,,,726250.0
1672,,,,,08-30-2021,,,,,,,,,,150485.16666666666
1867,,,,,08-30-2021,,,,,,,,,,1843451.0833333333
2080,,,,,08-30-2021,,,,,,,,,,133.33333333333334
2176,,,,,08-30-2021,,,,,,,,,,40120.416666666664
2344,,,,,08-30-2021,,,,,,,,,,283713.5833333333
2452,,,,,08-30-2021,,,,,,,,,,37642.833333333336
2548,,,,,08-30-2021,,,,,,,,,,1203891.6666666667
2656,,,,,08-30-2021,,,,,,,,,,192191.91666666666
2908,,,,,08-30-2021,,,,,,,,,,1156.4166666666667
3016,,,,,08-30-2021,,,,,,,,,,57997.25
3100,,,,,08-30-2021,,,,,,,,,,74728.25
3520,,,,,08-30-2021,,,,,,,,,,1203029.0
3628,,,,,08-30-2021,,,,,,,,,,310377.3333333333
3724,,,,,08-30-2021,,,,,,,,,,326102.8333333333
4036,,,,,08-30-2021,,,,,,,,,,151779.5
4192,,,,,08-30-2021,,,,,,,,,,72737.91666666667
4324,,,,,08-30-2021,,,,,,,,,,1042094.4166666666
4432,,,,,08-30-2021,,,,,,,,,,31155.333333333332
4531,,,,,08-30-2021,,,,,,,,,,23687.5
4636,,,,,08-30-2021,,,,,,,,,,33384.0
4840,,,,,08-30-2021,,,,,,,,,,124316.5
4984,,,,,08-30-2021,,,,,,,,,,129427.58333333333
5320,,,,,08-30-2021,,,,,,,,,,474201.25
5644,,,,,08-30-2021,,,,,,,,,,752.0833333333334
5788,,,,,08-30-2021,,,,,,,,,,109559.0
6004,,,,,08-30-2021,,,,,,,,,,7194.5
6100,,,,,08-30-2021,,,,,,,,,,209461.33333333334
6247,,,,,08-30-2021,,,,,,,,,,35101.833333333336
6352,,,,,08-30-2021,,,,,,,,,,53319.0
6460,,,,,08-30-2021,,,,,,,,,,29424.5
6496,,,,,08-30-2021,,,,,,,,,,76045.41666666667
6604,,,,,08-30-2021,,,,,,,,,,5991.083333333333
6664,,,,,08-30-2021,,,,,,,,,,19722.833333333332
7123,,,,,08-30-2021,,,,,,,,,,10068.666666666666
7312,,,,,08-30-2021,,,,,,,,,,314317.8333333333
7516,,,,,08-30-2021,,,,,,,,,,2041.5
7816,,,,,08-30-2021,,,,,,,,,,584376.5
7936,,,,,08-30-2021,,,,,,,,,,7353070.833333333
1327,,,,,08-30-2020,,,,,,,,,,0.0
1468,,,,,08-30-2020,,,,,,,,,,2099.75
1576,,,,,08-30-2020,,,,,,,,,,3144000.0
1684,,,,,08-30-2020,,,,,,,,,,343440.6666666667
1879,,,,,08-30-2020,,,,,,,,,,1382619.4166666667
2092,,,,,08-30-2020,,,,,,,,,,41.666666666666664
2188,,,,,08-30-2020,,,,,,,,,,57676.166666666664
2356,,,,,08-30-2020,,,,,,,,,,382491.9166666667
2464,,,,,08-30-2020,,,,,,,,,,56622.416666666664
2560,,,,,08-30-2020,,,,,,,,,,903218.6666666666
2668,,,,,08-30-2020,,,,,,,,,,15775.583333333334
2920,,,,,08-30-2020,,,,,,,,,,1008.5
3028,,,,,08-30-2020,,,,,,,,,,10584.75
3112,,,,,08-30-2020,,,,,,,,,,110770.08333333333
3424,,,,,08-30-2020,,,,,,,,,,353944.25
3532,,,,,08-30-2020,,,,,,,,,,636988.5
3640,,,,,08-30-2020,,,,,,,,,,246920.5
3736,,,,,08-30-2020,,,,,,,,,,375933.9166666667
3832,,,,,08-30-2020,,,,,,,,,,15294.583333333334
4048,,,,,08-30-2020,,,,,,,,,,50098.25
4204,,,,,08-30-2020,,,,,,,,,,77535.33333333333
4336,,,,,08-30-2020,,,,,,,,,,702418.5
4444,,,,,08-30-2020,,,,,,,,,,239826.08333333334
4543,,,,,08-30-2020,,,,,,,,,,40679.25
4648,,,,,08-30-2020,,,,,,,,,,28897.25
4852,,,,,08-30-2020,,,,,,,,,,172364.33333333334
4996,,,,,08-30-2020,,,,,,,,,,69420.5
5332,,,,,08-30-2020,,,,,,,,,,532253.1666666666
5548,,,,,08-30-2020,,,,,,,,,,13214.333333333334
5656,,,,,08-30-2020,,,,,,,,,,2173.4166666666665
5800,,,,,08-30-2020,,,,,,,,,,149132.25
6016,,,,,08-30-2020,,,,,,,,,,4098.833333333333
6112,,,,,08-30-2020,,,,,,,,,,177319.25
6208,,,,,08-30-2020,,,,,,,,,,31191.25
6259,,,,,08-30-2020,,,,,,,,,,69122.25
6364,,,,,08-30-2020,,,,,,,,,,50202.333333333336
6472,,,,,08-30-2020,,,,,,,,,,9666.666666666666
6508,,,,,08-30-2020,,,,,,,,,,63175.5
6616,,,,,08-30-2020,,,,,,,,,,11379.416666666666
6676,,,,,08-30-2020,,,,,,,,,,3802.0833333333335
6808,,,,,08-30-2020,,,,,,,,,,1711308.1666666667
7135,,,,,08-30-2020,,,,,,,,,,4563.583333333333
7228,,,,,08-30-2020,,,,,,,,,,423786.9166666667
7324,,,,,08-30-2020,,,,,,,,,,290389.4166666667
7528,,,,,08-30-2020,,,,,,,,,,6228.916666666667
7720,,,,,08-30-2020,,,,,,,,,,30026.833333333332
7828,,,,,08-30-2020,,,,,,,,,,685840.0
7948,,,,,08-30-2020,,,,,,,,,,9481140.416666666
712,,,,,08-30-2019,,,,,,,,,,36438.5
952,,,,,08-30-2019,,,,,,,,,,68405.5
1168,,,,,08-30-2019,,,,,,,,,,16989.166666666668
1288,,,,,08-30-2019,,,,,,,,,,230724.5
1315,,,,,08-30-2019,,,,,,,,,,0.0
1480,,,,,08-30-2019,,,,,,,,,,2739.1666666666665
1588,,,,,08-30-2019,,,,,,,,,,1734666.6666666667
1696,,,,,08-30-2019,,,,,,,,,,232600.58333333334
1891,,,,,08-30-2019,,,,,,,,,,1434967.3333333333
2104,,,,,08-30-2019,,,,,,,,,,114.58333333333333
2200,,,,,08-30-2019,,,,,,,,,,85699.08333333333
2368,,,,,08-30-2019,,,,,,,,,,136617.0
2476,,,,,08-30-2019,,,,,,,,,,32699.666666666668
2572,,,,,08-30-2019,,,,,,,,,,860410.75
2680,,,,,08-30-2019,,,,,,,,,,84705.08333333333
2932,,,,,08-30-2019,,,,,,,,,,845.0
3040,,,,,08-30-2019,,,,,,,,,,12012.083333333334
3124,,,,,08-30-2019,,,,,,,,,,93857.08333333333
3436,,,,,08-30-2019,,,,,,,,,,229705.91666666666
3544,,,,,08-30-2019,,,,,,,,,,656136.0833333334
3652,,,,,08-30-2019,,,,,,,,,,333470.25
3748,,,,,08-30-2019,,,,,,,,,,183705.16666666666
3844,,,,,08-30-2019,,,,,,,,,,15186.583333333334
4060,,,,,08-30-2019,,,,,,,,,,40832.25
4216,,,,,08-30-2019,,,,,,,,,,57361.666666666664
4348,,,,,08-30-2019,,,,,,,,,,650656.6666666666
4456,,,,,08-30-2019,,,,,,,,,,222625.25
4555,,,,,08-30-2019,,,,,,,,,,31478.25
4660,,,,,08-30-2019,,,,,,,,,,4518.333333333333
4864,,,,,08-30-2019,,,,,,,,,,82172.83333333333
5008,,,,,08-30-2019,,,,,,,,,,144196.83333333334
5344,,,,,08-30-2019,,,,,,,,,,697369.0833333334
5668,,,,,08-30-2019,,,,,,,,,,22526.916666666668
5812,,,,,08-30-2019,,,,,,,,,,92794.25
6028,,,,,08-30-2019,,,,,,,,,,471.5
6124,,,,,08-30-2019,,,,,,,,,,145446.08333333334
6220,,,,,08-30-2019,,,,,,,,,,19499.083333333332
6271,,,,,08-30-2019,,,,,,,,,,47435.583333333336
6376,,,,,08-30-2019,,,,,,,,,,46816.833333333336
6484,,,,,08-30-2019,,,,,,,,,,30509.5
6520,,,,,08-30-2019,,,,,,,,,,61431.833333333336
6628,,,,,08-30-2019,,,,,,,,,,12290.0
6688,,,,,08-30-2019,,,,,,,,,,2168.0833333333335
6820,,,,,08-30-2019,,,,,,,,,,1227053.9166666667
7147,,,,,08-30-2019,,,,,,,,,,14266.75
7240,,,,,08-30-2019,,,,,,,,,,333656.5833333333
7336,,,,,08-30-2019,,,,,,,,,,914871.5833333334
7540,,,,,08-30-2019,,,,,,,,,,4148.0
7732,,,,,08-30-2019,,,,,,,,,,49740.416666666664
7840,,,,,08-30-2019,,,,,,,,,,599063.0
7960,,,,,08-30-2019,,,,,,,,,,6323021.0
700,,,,,08-30-2018,,,,,,,,,,43580.25
760,,,,,08-30-2018,,,,,,,,,,140786.58333333334
940,,,,,08-30-2018,,,,,,,,,,120281.08333333333
1156,,,,,08-30-2018,,,,,,,,,,12073.5
1276,,,,,08-30-2018,,,,,,,,,,138596.66666666666
1303,,,,,08-30-2018,,,,,,,,,,0.0
1492,,,,,08-30-2018,,,,,,,,,,6496.75
1600,,,,,08-30-2018,,,,,,,,,,997583.3333333334
1708,,,,,08-30-2018,,,,,,,,,,124272.08333333333
1903,,,,,08-30-2018,,,,,,,,,,1424590.6666666667
2116,,,,,08-30-2018,,,,,,,,,,375.0
2380,,,,,08-30-2018,,,,,,,,,,130037.08333333333
2488,,,,,08-30-2018,,,,,,,,,,29437.083333333332
2584,,,,,08-30-2018,,,,,,,,,,657569.25
2692,,,,,08-30-2018,,,,,,,,,,29026.25
2944,,,,,08-30-2018,,,,,,,,,,1630.5833333333333
3052,,,,,08-30-2018,,,,,,,,,,12124.5
3136,,,,,08-30-2018,,,,,,,,,,67967.16666666667
3448,,,,,08-30-2018,,,,,,,,,,202975.25
3556,,,,,08-30-2018,,,,,,,,,,407849.0
3664,,,,,08-30-2018,,,,,,,,,,200812.91666666666
3760,,,,,08-30-2018,,,,,,,,,,69531.16666666667
3856,,,,,08-30-2018,,,,,,,,,,72085.0
4072,,,,,08-30-2018,,,,,,,,,,26792.333333333332
4228,,,,,08-30-2018,,,,,,,,,,69822.33333333333
4360,,,,,08-30-2018,,,,,,,,,,690080.4166666666
4468,,,,,08-30-2018,,,,,,,,,,297631.0
4567,,,,,08-30-2018,,,,,,,,,,11778.166666666666
4672,,,,,08-30-2018,,,,,,,,,,12972.083333333334
5356,,,,,08-30-2018,,,,,,,,,,648596.75
5824,,,,,08-30-2018,,,,,,,,,,96900.41666666667
6040,,,,,08-30-2018,,,,,,,,,,7391.166666666667
6136,,,,,08-30-2018,,,,,,,,,,74310.66666666667
6232,,,,,08-30-2018,,,,,,,,,,18464.666666666668
6283,,,,,08-30-2018,,,,,,,,,,95282.08333333333
6388,,,,,08-30-2018,,,,,,,,,,36190.0
6532,,,,,08-30-2018,,,,,,,,,,55463.833333333336
6640,,,,,08-30-2018,,,,,,,,,,16934.25
6700,,,,,08-30-2018,,,,,,,,,,297.8333333333333
6832,,,,,08-30-2018,,,,,,,,,,1519861.0
7159,,,,,08-30-2018,,,,,,,,,,18978.416666666668
7252,,,,,08-30-2018,,,,,,,,,,408221.8333333333
7348,,,,,08-30-2018,,,,,,,,,,1175086.0
7552,,,,,08-30-2018,,,,,,,,,,3407.6666666666665
7744,,,,,08-30-2018,,,,,,,,,,47496.0
7852,,,,,08-30-2018,,,,,,,,,,388934.0833333333
7972,,,,,08-30-2018,,,,,,,,,,4086570.0833333335
688,,,,,08-30-2017,,,,,,,,,,28893.833333333332
748,,,,,08-30-2017,,,,,,,,,,102651.66666666667
928,,,,,08-30-2017,,,,,,,,,,113320.66666666667
1144,,,,,08-30-2017,,,,,,,,,,18769.583333333332
1504,,,,,08-30-2017,,,,,,,,,,6593.333333333333
1612,,,,,08-30-2017,,,,,,,,,,1255500.0
1720,,,,,08-30-2017,,,,,,,,,,158428.08333333334
1915,,,,,08-30-2017,,,,,,,,,,1420470.0833333333
2128,,,,,08-30-2017,,,,,,,,,,108433.33333333333
2212,,,,,08-30-2017,,,,,,,,,,44928.583333333336
2392,,,,,08-30-2017,,,,,,,,,,146154.25
2500,,,,,08-30-2017,,,,,,,,,,23918.166666666668
2596,,,,,08-30-2017,,,,,,,,,,681136.25
2704,,,,,08-30-2017,,,,,,,,,,22433.416666666668
2956,,,,,08-30-2017,,,,,,,,,,489.0833333333333
3064,,,,,08-30-2017,,,,,,,,,,7406.5
3244,,,,,08-30-2017,,,,,,,,,,0.0
3460,,,,,08-30-2017,,,,,,,,,,186384.33333333334
3568,,,,,08-30-2017,,,,,,,,,,384451.0833333333
3676,,,,,08-30-2017,,,,,,,,,,153349.08333333334
3772,,,,,08-30-2017,,,,,,,,,,57808.916666666664
3868,,,,,08-30-2017,,,,,,,,,,61572.916666666664
4084,,,,,08-30-2017,,,,,,,,,,22993.25
4240,,,,,08-30-2017,,,,,,,,,,61072.0
4372,,,,,08-30-2017,,,,,,,,,,712445.8333333334
4480,,,,,08-30-2017,,,,,,,,,,325217.0
4579,,,,,08-30-2017,,,,,,,,,,173009.83333333334
4684,,,,,08-30-2017,,,,,,,,,,19129.25
5368,,,,,08-30-2017,,,,,,,,,,702527.1666666666
5836,,,,,08-30-2017,,,,,,,,,,83782.83333333333
6052,,,,,08-30-2017,,,,,,,,,,3685.0
6148,,,,,08-30-2017,,,,,,,,,,87030.33333333333
6244,,,,,08-30-2017,,,,,,,,,,32760.75
6295,,,,,08-30-2017,,,,,,,,,,97461.5
6400,,,,,08-30-2017,,,,,,,,,,47252.166666666664
6544,,,,,08-30-2017,,,,,,,,,,70274.41666666667
6652,,,,,08-30-2017,,,,,,,,,,10561.25
6712,,,,,08-30-2017,,,,,,,,,,592.4166666666666
6844,,,,,08-30-2017,,,,,,,,,,811698.0
7171,,,,,08-30-2017,,,,,,,,,,31560.416666666668
7264,,,,,08-30-2017,,,,,,,,,,398867.6666666667
7360,,,,,08-30-2017,,,,,,,,,,747872.9166666666
7564,,,,,08-30-2017,,,,,,,,,,3769.4166666666665
7756,,,,,08-30-2017,,,,,,,,,,45739.083333333336
7864,,,,,08-30-2017,,,,,,,,,,559827.1666666666
7984,,,,,08-30-2017,,,,,,,,,,3458390.1666666665
676,,,,,08-30-2016,,,,,,,,,,28543.75
736,,,,,08-30-2016,,,,,,,,,,108408.58333333333
1000,,,,,08-30-2016,,,,,,,,,,233.33333333333334
1132,,,,,08-30-2016,,,,,,,,,,28329.0
1192,,,,,08-30-2016,,,,,,,,,,127990.58333333333
1291,,,,,08-30-2016,,,,,,,,,,0.0
1516,,,,,08-30-2016,,,,,,,,,,6552.333333333333
1624,,,,,08-30-2016,,,,,,,,,,1399750.0
1732,,,,,08-30-2016,,,,,,,,,,102254.75
1927,,,,,08-30-2016,,,,,,,,,,1294639.0833333333
2224,,,,,08-30-2016,,,,,,,,,,24007.666666666668
2404,,,,,08-30-2016,,,,,,,,,,298853.25
2512,,,,,08-30-2016,,,,,,,,,,22442.5
2608,,,,,08-30-2016,,,,,,,,,,485482.6666666667
2716,,,,,08-30-2016,,,,,,,,,,6340.833333333333
2968,,,,,08-30-2016,,,,,,,,,,866.0833333333334
3076,,,,,08-30-2016,,,,,,,,,,9666.666666666666
3148,,,,,08-30-2016,,,,,,,,,,91221.5
3472,,,,,08-30-2016,,,,,,,,,,173517.33333333334
3580,,,,,08-30-2016,,,,,,,,,,167180.58333333334
3784,,,,,08-30-2016,,,,,,,,,,55844.083333333336
3880,,,,,08-30-2016,,,,,,,,,,5990.916666666667
4096,,,,,08-30-2016,,,,,,,,,,12780.25
4252,,,,,08-30-2016,,,,,,,,,,62689.833333333336
4384,,,,,08-30-2016,,,,,,,,,,431675.0833333333
4492,,,,,08-30-2016,,,,,,,,,,343335.75
4591,,,,,08-30-2016,,,,,,,,,,1414.5
4696,,,,,08-30-2016,,,,,,,,,,17123.083333333332
5380,,,,,08-30-2016,,,,,,,,,,1081458.9166666667
5848,,,,,08-30-2016,,,,,,,,,,77348.5
6064,,,,,08-30-2016,,,,,,,,,,13826.416666666666
6160,,,,,08-30-2016,,,,,,,,,,152861.33333333334
6307,,,,,08-30-2016,,,,,,,,,,90107.41666666667
6412,,,,,08-30-2016,,,,,,,,,,41409.916666666664
6556,,,,,08-30-2016,,,,,,,,,,33598.416666666664
6856,,,,,08-30-2016,,,,,,,,,,705129.4166666666
7183,,,,,08-30-2016,,,,,,,,,,77174.33333333333
7276,,,,,08-30-2016,,,,,,,,,,342157.8333333333
7372,,,,,08-30-2016,,,,,,,,,,514898.75
7576,,,,,08-30-2016,,,,,,,,,,3026.6666666666665
7768,,,,,08-30-2016,,,,,,,,,,100858.25
7876,,,,,08-30-2016,,,,,,,,,,698280.25
7996,,,,,08-30-2016,,,,,,,,,,3214162.0
652,,,,,08-30-2015,,,,,,,,,,5400.166666666667
664,,,,,08-30-2015,,,,,,,,,,22772.083333333332
724,,,,,08-30-2015,,,,,,,,,,89696.66666666667
916,,,,,08-30-2015,,,,,,,,,,132533.0
988,,,,,08-30-2015,,,,,,,,,,163.08333333333334
1120,,,,,08-30-2015,,,,,,,,,,47778.083333333336
1180,,,,,08-30-2015,,,,,,,,,,143921.08333333334
1264,,,,,08-30-2015,,,,,,,,,,145532.91666666666
1528,,,,,08-30-2015,,,,,,,,,,23485.416666666668
1636,,,,,08-30-2015,,,,,,,,,,1316916.6666666667
1744,,,,,08-30-2015,,,,,,,,,,108248.25
1939,,,,,08-30-2015,,,,,,,,,,1395021.5
2152,,,,,08-30-2015,,,,,,,,,,107.08333333333333
2416,,,,,08-30-2015,,,,,,,,,,213434.5
2524,,,,,08-30-2015,,,,,,,,,,13018.833333333334
2620,,,,,08-30-2015,,,,,,,,,,798910.8333333334
2728,,,,,08-30-2015,,,,,,,,,,15688.0
2980,,,,,08-30-2015,,,,,,,,,,1033.9166666666667
3088,,,,,08-30-2015,,,,,,,,,,6635.0
3160,,,,,08-30-2015,,,,,,,,,,79697.25
3268,,,,,08-30-2015,,,,,,,,,,0.0
3484,,,,,08-30-2015,,,,,,,,,,261149.16666666666
3592,,,,,08-30-2015,,,,,,,,,,178294.66666666666
3796,,,,,08-30-2015,,,,,,,,,,45580.75
3892,,,,,08-30-2015,,,,,,,,,,3944.1666666666665
4108,,,,,08-30-2015,,,,,,,,,,22825.25
4264,,,,,08-30-2015,,,,,,,,,,64438.5
4396,,,,,08-30-2015,,,,,,,,,,489148.25
4504,,,,,08-30-2015,,,,,,,,,,427303.25
4603,,,,,08-30-2015,,,,,,,,,,29173.0
4708,,,,,08-30-2015,,,,,,,,,,11915.583333333334
5392,,,,,08-30-2015,,,,,,,,,,1174293.25
5860,,,,,08-30-2015,,,,,,,,,,69583.91666666667
6076,,,,,08-30-2015,,,,,,,,,,3157.9166666666665
6172,,,,,08-30-2015,,,,,,,,,,186841.25
6319,,,,,08-30-2015,,,,,,,,,,97061.33333333333
6424,,,,,08-30-2015,,,,,,,,,,33607.416666666664
6568,,,,,08-30-2015,,,,,,,,,,32609.083333333332
6868,,,,,08-30-2015,,,,,,,,,,584180.8333333334
7195,,,,,08-30-2015,,,,,,,,,,53202.75
7288,,,,,08-30-2015,,,,,,,,,,215749.75
7384,,,,,08-30-2015,,,,,,,,,,201496.75
7588,,,,,08-30-2015,,,,,,,,,,1996.75
7780,,,,,08-30-2015,,,,,,,,,,59588.0
7888,,,,,08-30-2015,,,,,,,,,,364110.8333333333
8008,,,,,08-30-2015,,,,,,,,,,2601257.3333333335
1540,,,,,08-30-2014,,,,,,,,,,22282.083333333332
1648,,,,,08-30-2014,,,,,,,,,,1081916.6666666667
1756,,,,,08-30-2014,,,,,,,,,,160963.58333333334
1951,,,,,08-30-2014,,,,,,,,,,1633088.5
2164,,,,,08-30-2014,,,,,,,,,,0.0
2428,,,,,08-30-2014,,,,,,,,,,187273.16666666666
2536,,,,,08-30-2014,,,,,,,,,,9394.166666666666
2632,,,,,08-30-2014,,,,,,,,,,575860.5833333334
2740,,,,,08-30-2014,,,,,,,,,,23933.666666666668
2992,,,,,08-30-2014,,,,,,,,,,248.25
3172,,,,,08-30-2014,,,,,,,,,,62358.166666666664
3496,,,,,08-30-2014,,,,,,,,,,168254.16666666666
3604,,,,,08-30-2014,,,,,,,,,,158119.5
3688,,,,,08-30-2014,,,,,,,,,,160558.75
3808,,,,,08-30-2014,,,,,,,,,,40970.083333333336
3904,,,,,08-30-2014,,,,,,,,,,7899.666666666667
4120,,,,,08-30-2014,,,,,,,,,,17487.833333333332
4276,,,,,08-30-2014,,,,,,,,,,41980.583333333336
4408,,,,,08-30-2014,,,,,,,,,,430253.6666666667
4516,,,,,08-30-2014,,,,,,,,,,301377.5833333333
4615,,,,,08-30-2014,,,,,,,,,,25367.666666666668
4720,,,,,08-30-2014,,,,,,,,,,13215.583333333334
5404,,,,,08-30-2014,,,,,,,,,,1275365.6666666667
5872,,,,,08-30-2014,,,,,,,,,,76337.0
6088,,,,,08-30-2014,,,,,,,,,,4414.583333333333
6184,,,,,08-30-2014,,,,,,,,,,210883.0
6331,,,,,08-30-2014,,,,,,,,,,69447.25
6436,,,,,08-30-2014,,,,,,,,,,30334.916666666668
6580,,,,,08-30-2014,,,,,,,,,,27681.416666666668
6880,,,,,08-30-2014,,,,,,,,,,585250.75
7207,,,,,08-30-2014,,,,,,,,,,12161.75
7300,,,,,08-30-2014,,,,,,,,,,238935.66666666666
7396,,,,,08-30-2014,,,,,,,,,,153954.83333333334
7600,,,,,08-30-2014,,,,,,,,,,2117.25
7792,,,,,08-30-2014,,,,,,,,,,49670.25
7900,,,,,08-30-2014,,,,,,,,,,372956.5
8020,,,,,08-30-2014,,,,,,,,,,2017429.6666666667
1552,,,,,08-30-2013,,,,,,,,,,11694.0
1660,,,,,08-30-2013,,,,,,,,,,1887083.3333333333
1768,,,,,08-30-2013,,,,,,,,,,108007.5
2440,,,,,08-30-2013,,,,,,,,,,161793.66666666666
2644,,,,,08-30-2013,,,,,,,,,,346535.1666666667
2752,,,,,08-30-2013,,,,,,,,,,17259.75
3004,,,,,08-30-2013,,,,,,,,,,1010.8333333333334
3184,,,,,08-30-2013,,,,,,,,,,52716.833333333336
3292,,,,,08-30-2013,,,,,,,,,,675821.0
3508,,,,,08-30-2013,,,,,,,,,,179946.0
3616,,,,,08-30-2013,,,,,,,,,,217173.41666666666
3820,,,,,08-30-2013,,,,,,,,,,97334.25
4132,,,,,08-30-2013,,,,,,,,,,17865.5
4288,,,,,08-30-2013,,,,,,,,,,46669.0
4420,,,,,08-30-2013,,,,,,,,,,349654.0
4528,,,,,08-30-2013,,,,,,,,,,313606.9166666667
4732,,,,,08-30-2013,,,,,,,,,,991.75
5416,,,,,08-30-2013,,,,,,,,,,1389869.9166666667
5884,,,,,08-30-2013,,,,,,,,,,129037.08333333333
6448,,,,,08-30-2013,,,,,,,,,,25410.833333333332
6592,,,,,08-30-2013,,,,,,,,,,28726.833333333332
6892,,,,,08-30-2013,,,,,,,,,,717048.9166666666
7408,,,,,08-30-2013,,,,,,,,,,343707.8333333333
7612,,,,,08-30-2013,,,,,,,,,,2064.75
7804,,,,,08-30-2013,,,,,,,,,,44212.0
7912,,,,,08-30-2013,,,,,,,,,,301674.0833333333
8032,,,,,08-30-2013,,,,,,,,,,2518473.0833333335
1355,,,,,07-31-2022,,,,,,,,,,23218.0
2231,,,,,07-31-2022,,,,,,,,,,26698.333333333332
3383,,,,,07-31-2022,,,,,,,,,,36761.5
5087,,,,,07-31-2022,,,,,,,,,,597632.8333333334
1367,,,,,07-31-2021,,,,,,,,,,18954.0
1775,,,,,07-31-2021,,,,,,,,,,55871.083333333336
1967,,,,,07-31-2021,,,,,,,,,,216989.33333333334
2243,,,,,07-31-2021,,,,,,,,,,26562.583333333332
2759,,,,,07-31-2021,,,,,,,,,,0.0
3395,,,,,07-31-2021,,,,,,,,,,20519.166666666668
3695,,,,,07-31-2021,,,,,,,,,,2273.3333333333335
3911,,,,,07-31-2021,,,,,,,,,,833.3333333333334
4139,,,,,07-31-2021,,,,,,,,,,40209.333333333336
4295,,,,,07-31-2021,,,,,,,,,,13420.916666666666
4739,,,,,07-31-2021,,,,,,,,,,271371.6666666667
4871,,,,,07-31-2021,,,,,,,,,,19089.5
5099,,,,,07-31-2021,,,,,,,,,,390757.5
5207,,,,,07-31-2021,,,,,,,,,,230316.0
5435,,,,,07-31-2021,,,,,,,,,,1272.0833333333333
5675,,,,,07-31-2021,,,,,,,,,,25141.083333333332
5891,,,,,07-31-2021,,,,,,,,,,351643.6666666667
6899,,,,,07-31-2021,,,,,,,,,,73303.66666666667
7010,,,,,07-31-2021,,,,,,,,,,459486.0833333333
7415,,,,,07-31-2021,,,,,,,,,,258100.25
1379,,,,,07-31-2020,,,,,,,,,,18212.25
1787,,,,,07-31-2020,,,,,,,,,,32075.166666666668
1979,,,,,07-31-2020,,,,,,,,,,107989.5
2255,,,,,07-31-2020,,,,,,,,,,25454.333333333332
2771,,,,,07-31-2020,,,,,,,,,,0.0
3707,,,,,07-31-2020,,,,,,,,,,2109.6666666666665
3923,,,,,07-31-2020,,,,,,,,,,2083.3333333333335
4151,,,,,07-31-2020,,,,,,,,,,18768.583333333332
4307,,,,,07-31-2020,,,,,,,,,,1566.8333333333333
4751,,,,,07-31-2020,,,,,,,,,,293579.5
4883,,,,,07-31-2020,,,,,,,,,,36241.916666666664
5111,,,,,07-31-2020,,,,,,,,,,348707.5
5219,,,,,07-31-2020,,,,,,,,,,384777.0
5447,,,,,07-31-2020,,,,,,,,,,11408.5
5687,,,,,07-31-2020,,,,,,,,,,9881.583333333334
5903,,,,,07-31-2020,,,,,,,,,,270655.6666666667
6911,,,,,07-31-2020,,,,,,,,,,41459.25
7022,,,,,07-31-2020,,,,,,,,,,336729.9166666667
7427,,,,,07-31-2020,,,,,,,,,,203660.66666666666
815,,,,,07-31-2019,,,,,,,,,,1295361.75
875,,,,,07-31-2019,,,,,,,,,,713.4166666666666
1007,,,,,07-31-2019,,,,,,,,,,19762.833333333332
1055,,,,,07-31-2019,,,,,,,,,,14519.5
1099,,,,,07-31-2019,,,,,,,,,,149587.5
1247,,,,,07-31-2019,,,,,,,,,,24304.833333333332
1391,,,,,07-31-2019,,,,,,,,,,22420.583333333332
1799,,,,,07-31-2019,,,,,,,,,,14125.25
1991,,,,,07-31-2019,,,,,,,,,,88420.33333333333
2267,,,,,07-31-2019,,,,,,,,,,14505.666666666666
2783,,,,,07-31-2019,,,,,,,,,,50.0
3407,,,,,07-31-2019,,,,,,,,,,20098.0
3935,,,,,07-31-2019,,,,,,,,,,21895.166666666668
4163,,,,,07-31-2019,,,,,,,,,,34506.0
4763,,,,,07-31-2019,,,,,,,,,,219945.33333333334
4895,,,,,07-31-2019,,,,,,,,,,35128.0
5123,,,,,07-31-2019,,,,,,,,,,150850.75
5231,,,,,07-31-2019,,,,,,,,,,321697.75
5459,,,,,07-31-2019,,,,,,,,,,1569.5833333333333
5699,,,,,07-31-2019,,,,,,,,,,2145.5833333333335
5915,,,,,07-31-2019,,,,,,,,,,134703.0
6743,,,,,07-31-2019,,,,,,,,,,0.0
6923,,,,,07-31-2019,,,,,,,,,,89554.41666666667
7034,,,,,07-31-2019,,,,,,,,,,316776.3333333333
7439,,,,,07-31-2019,,,,,,,,,,139140.5
803,,,,,07-31-2018,,,,,,,,,,178096.25
863,,,,,07-31-2018,,,,,,,,,,451.3333333333333
899,,,,,07-31-2018,,,,,,,,,,0.0
1043,,,,,07-31-2018,,,,,,,,,,6109.833333333333
1087,,,,,07-31-2018,,,,,,,,,,45063.583333333336
1235,,,,,07-31-2018,,,,,,,,,,32503.916666666668
1403,,,,,07-31-2018,,,,,,,,,,24789.916666666668
1811,,,,,07-31-2018,,,,,,,,,,15672.583333333334
2003,,,,,07-31-2018,,,,,,,,,,116674.16666666667
