EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total,Ratio,Z-score,Normalized,Total Federate Campaigns,Total Membership Dues,Total Fundraising Events,Total Related Organizations,Total Government Grants,Total All Other Contributions,Total Noncash Contributions,Year Total,Year Philanthropic_Total,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,04-30-2015,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,03-30-2015,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,02-28-2015,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,01-30-2015,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,12-30-2014,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,11-30-2014,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,10-30-2014,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,09-30-2014,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,08-30-2014,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,07-30-2014,,10014.5,0,11979.08333,0,0,146260.5833,0,168254.1667,168254.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,06-30-2016,92101,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,121494,0,57035,0,0,2955261,0,3133790,3133790,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,05-30-2016,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,04-30-2016,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,03-30-2016,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,02-29-2016,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,01-30-2016,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,12-30-2015,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,11-30-2015,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,10-30-2015,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,09-30-2015,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,08-30-2015,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,07-30-2015,,10124.5,0,4752.916667,0,0,246271.75,0,261149.1667,261149.1667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,06-30-2017,92112,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,77085,0,53000,0,0,1952123,0,2082208,2082208,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,05-30-2017,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,04-30-2017,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,03-30-2017,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,02-28-2017,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,01-30-2017,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,12-30-2016,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,11-30-2016,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,10-30-2016,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,09-30-2016,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,08-30-2016,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,07-30-2016,,6423.75,0,4416.666667,0,0,162676.9167,0,173517.3333,173517.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,06-30-2018,92112,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,91200,0,28745,0,0,2116667,0,2236612,2236612,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,05-30-2018,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,04-30-2018,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,03-30-2018,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,02-28-2018,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,01-30-2018,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,12-30-2017,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,11-30-2017,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,10-30-2017,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,09-30-2017,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,08-30-2017,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,07-30-2017,,7600,0,2395.416667,0,0,176388.9167,0,186384.3333,186384.3333,0,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,06-30-2019,92112,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,50794,0,5748,0,7519954,2379161,0,9955657,2435703,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,05-30-2019,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,04-30-2019,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,03-30-2019,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,02-28-2019,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,01-30-2019,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,12-30-2018,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,11-30-2018,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,10-30-2018,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,09-30-2018,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,08-30-2018,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,07-30-2018,,4232.833333,0,479,0,626662.8333,198263.4167,0,829638.0833,202975.25,0.7553448256,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,06-30-2020,92112,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,21301,0,0,0,7876775,2735170,0,10633246,2756471,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,05-30-2020,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,04-30-2020,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,03-30-2020,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,02-29-2020,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,01-30-2020,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,12-30-2019,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,11-30-2019,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,10-30-2019,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,09-30-2019,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,08-30-2019,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,07-30-2019,,1775.083333,0,0,0,656397.9167,227930.8333,0,886103.8333,229705.9167,0.7407686232,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,06-30-2021,92112,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,9190,0,0,0,11606920,4238141,0,15854251,4247331,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,05-30-2021,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,04-30-2021,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,03-30-2021,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,02-28-2021,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,01-30-2021,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,12-30-2020,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,11-30-2020,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,10-30-2020,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,09-30-2020,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,08-30-2020,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,07-30-2020,,765.8333333,0,0,0,967243.3333,353178.4167,0,1321187.583,353944.25,0.7321014408,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,12-31-2013,0,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,0,4050,0,0,0,1294766,0,1298816,1298816,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,11-30-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,10-31-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,09-30-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,08-31-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,07-31-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,06-30-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,05-31-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,04-30-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,03-31-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,02-28-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,01-31-2013,,0,337.5,0,0,0,107897.1667,0,108234.6667,108234.6667,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,12-31-2014,92112,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,0,0,0,0,0,1558845,0,1558845,1558845,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,11-30-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,10-31-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,09-30-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,08-31-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,07-31-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,06-30-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,05-31-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,04-30-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,03-31-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,02-28-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,01-31-2014,,0,0,0,0,0,129903.75,0,129903.75,129903.75,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,12-31-2015,92112,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,0,0,0,0,0,1236342,0,1236342,1236342,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,11-30-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,10-31-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,09-30-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,08-31-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,07-31-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,06-30-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,05-31-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,04-30-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,03-31-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,02-28-2015,,0,0,0,0,0,103028.5,0,103028.5,103028.5,0,#DIV/0!,#DIV/0!,,,,,,,,,,
