,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
72,953302967_2016,MENTAL HEALTH SYSTEMS INC,953302967,2016,02-28-2017,92123,0,0.0,0.0,0.0,5169213.5,6552.333333333333,0.0,5175765.833333333,6552.333333333333
72,953302967_2016,MENTAL HEALTH SYSTEMS INC,953302967,2016,03-31-2017,92123,0,0.0,0.0,0.0,5169213.5,6552.333333333333,0.0,5175765.833333333,6552.333333333333
72,953302967_2016,MENTAL HEALTH SYSTEMS INC,953302967,2016,04-30-2017,92123,0,0.0,0.0,0.0,5169213.5,6552.333333333333,0.0,5175765.833333333,6552.333333333333
72,953302967_2016,MENTAL HEALTH SYSTEMS INC,953302967,2016,05-31-2017,92123,0,0.0,0.0,0.0,5169213.5,6552.333333333333,0.0,5175765.833333333,6552.333333333333
72,953302967_2016,MENTAL HEALTH SYSTEMS INC,953302967,2016,06-30-2017,92123,0,0.0,0.0,0.0,5169213.5,6552.333333333333,0.0,5175765.833333333,6552.333333333333
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,07-31-2015,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,08-31-2015,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,09-30-2015,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,10-31-2015,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,11-30-2015,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,12-31-2015,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,01-31-2016,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,02-29-2016,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,03-31-2016,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,04-30-2016,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,05-31-2016,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
73,953302967_2015,MENTAL HEALTH SYSTEMS INC,953302967,2015,06-30-2016,92123,0,0.0,0.0,0.0,5604051.25,23485.416666666668,0.0,5627536.666666667,23485.416666666668
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,07-31-2014,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,08-31-2014,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,09-30-2014,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,10-31-2014,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,11-30-2014,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,12-31-2014,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,01-31-2015,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,02-28-2015,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,03-31-2015,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,04-30-2015,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,05-31-2015,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
74,953302967_2014,MENTAL HEALTH SYSTEMS INC,953302967,2014,06-30-2015,92123,0,0.0,0.0,0.0,6011036.583333333,22282.083333333332,0.0,6033318.666666667,22282.083333333332
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,07-31-2013,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,08-31-2013,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,09-30-2013,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,10-31-2013,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,11-30-2013,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,12-31-2013,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,01-31-2014,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,02-28-2014,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,03-31-2014,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,04-30-2014,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,05-31-2014,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
75,953302967_2013,MENTAL HEALTH SYSTEMS INC,953302967,2013,06-30-2014,0,0,0.0,2553.0833333333335,0.0,0.0,9140.916666666666,0.0,11694.0,11694.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,07-31-2021,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,08-31-2021,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,09-30-2021,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,10-31-2021,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,11-30-2021,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,12-31-2021,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,01-31-2022,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,02-28-2022,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,03-31-2022,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,04-30-2022,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,05-31-2022,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,06-30-2022,92123,0,0.0,9250.0,13500.0,10237083.333333334,703500.0,43083.333333333336,10963333.333333334,726250.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,07-31-2020,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,08-31-2020,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,09-30-2020,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,10-31-2020,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,11-30-2020,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,12-31-2020,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,01-31-2021,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,02-28-2021,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,03-31-2021,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,04-30-2021,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,05-31-2021,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,06-30-2021,92123,0,0.0,0.0,0.0,10983666.666666666,3144000.0,192083.33333333334,14127666.666666666,3144000.0
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,07-31-2019,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,08-31-2019,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,09-30-2019,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,10-31-2019,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,11-30-2019,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,12-31-2019,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,01-31-2020,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,02-29-2020,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,03-31-2020,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,04-30-2020,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,05-31-2020,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,06-30-2020,92123,0,0.0,0.0,0.0,8651916.666666666,1734666.6666666667,0.0,10386583.333333334,1734666.6666666667
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,07-31-2018,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,08-31-2018,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,09-30-2018,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,10-31-2018,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,11-30-2018,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,12-31-2018,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,01-31-2019,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,02-28-2019,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,03-31-2019,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,04-30-2019,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,05-31-2019,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,06-30-2019,92123,0,0.0,0.0,0.0,7676250.0,997583.3333333334,36666.666666666664,8673833.333333334,997583.3333333334
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,07-31-2017,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,08-31-2017,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,09-30-2017,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,10-31-2017,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,11-30-2017,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,12-31-2017,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,01-31-2018,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,02-28-2018,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,03-31-2018,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,04-30-2018,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,05-31-2018,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,06-30-2018,92123,0,0.0,0.0,0.0,6614083.333333333,1255500.0,0.0,7869583.333333333,1255500.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,07-31-2016,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,08-31-2016,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,09-30-2016,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,10-31-2016,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,11-30-2016,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,12-31-2016,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,01-31-2017,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,02-28-2017,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,03-31-2017,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,04-30-2017,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,05-31-2017,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,06-30-2017,92123,0,0.0,0.0,0.0,5571416.666666667,1399750.0,165416.66666666666,6971166.666666667,1399750.0
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,07-31-2015,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,08-31-2015,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,09-30-2015,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,10-31-2015,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,11-30-2015,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,12-31-2015,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,01-31-2016,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,02-29-2016,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,03-31-2016,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,04-30-2016,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,05-31-2016,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,06-30-2016,92123,0,0.0,0.0,0.0,4947333.333333333,1316916.6666666667,0.0,6264250.0,1316916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,07-31-2014,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,08-31-2014,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,09-30-2014,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,10-31-2014,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,11-30-2014,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,12-31-2014,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,01-31-2015,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,02-28-2015,92123,0,0.0,0.0,0.0,4384500.0,1081916.6666666667,60916.666666666664,5466416.666666667,1081916.6666666667
